User_ID,Transaction_Amount,Transaction_Type,Time_of_Transaction,Device_Used,Location,Previous_Fraudulent_Transactions,Account_Age,Number_of_Transactions_Last_24H,Payment_Method,Fraudulent
3126,2524.1000000000004,4,8.0,1,7,3,64,9,1,0
1234,3451.7,4,10.0,0,7,2,19,8,4,0
3204,2524.1000000000004,4,7.0,0,4,0,79,1,4,0
3374,719.32,0,11.0,2,1,2,89,4,4,0
4185,3710.68,1,1.0,2,6,2,91,1,0,0
4873,1819.11,2,11.0,0,3,4,38,4,3,0
4679,3396.27,1,12.0,2,0,0,53,2,0,0
1641,730.7,1,23.0,0,0,2,98,11,4,0
4993,2578.3,1,10.0,0,1,1,106,9,1,0
1620,4188.62,3,20.0,3,3,0,16,1,3,0
4658,536.62,1,9.0,1,6,0,76,5,4,0
1984,4139.27,4,17.0,2,6,2,115,8,0,0
2298,2266.58,3,11.0,0,0,2,31,1,0,0
4452,4117.24,1,6.0,2,4,3,11,5,1,0
4091,4792.15,0,12.0,1,0,2,14,3,1,1
4744,802.46,0,21.0,2,5,3,40,2,1,0
4280,3374.48,0,16.0,1,7,4,51,10,1,0
4955,1179.31,4,8.0,1,2,4,1,4,0,0
3653,682.09,0,9.0,1,2,2,117,5,4,0
2617,3142.27,4,18.0,2,4,4,38,6,0,0
3911,544.38,3,18.0,0,2,0,103,6,0,0
4687,2328.54,4,15.0,1,6,2,77,6,1,0
3796,3181.59,2,12.0,1,6,2,9,10,3,0
2795,2500.66,2,8.0,1,7,3,101,7,4,0
4231,3486.86,3,7.0,0,3,0,94,1,4,1
3962,4008.05,2,0.0,2,5,1,39,6,4,0
3946,4361.87,1,3.0,2,2,0,111,12,0,0
4045,2801.56,0,1.0,2,0,3,90,8,4,0
1859,1386.77,4,22.0,1,3,1,91,4,4,0
3620,2550.76,1,9.0,0,4,2,94,13,3,0
3085,1941.5,0,15.0,0,3,2,78,14,4,0
3165,1133.5,2,13.0,0,5,1,1,14,2,0
3437,2647.69,3,13.0,2,0,4,110,9,1,0
4895,118.16,4,15.0,0,4,1,58,11,3,0
3727,3029.8,0,19.0,2,7,3,39,12,4,0
1376,4108.91,1,1.0,0,5,1,30,9,1,0
3896,4997.18,2,11.0,2,0,3,105,8,0,0
2897,4608.79,0,13.0,0,0,3,58,5,4,0
1375,453.63,3,4.0,0,5,2,17,3,0,0
2604,816.33,1,18.0,1,4,2,103,13,0,0
1594,697.53,4,12.0,0,0,2,106,3,4,0
3794,2793.97,3,22.0,0,3,1,87,4,1,1
2065,234.45,3,22.0,2,3,1,27,5,4,0
4682,4685.28,4,4.0,1,6,0,7,6,4,0
4541,313.87,2,3.0,2,1,3,32,9,0,0
3007,1959.3,3,13.0,2,2,1,11,9,1,0
3505,4470.38,0,11.0,2,0,2,74,9,3,0
4201,4742.15,3,9.0,2,3,3,34,9,0,0
2051,2329.13,1,8.0,2,6,3,50,2,2,0
4816,2444.72,2,18.0,2,7,4,45,2,3,0
3788,3182.7,4,6.0,1,6,4,88,7,1,0
1628,2041.16,3,18.0,0,5,3,114,14,1,0
4984,1626.68,2,12.0,1,5,3,89,6,1,1
3373,3698.44,2,12.0,0,6,0,35,13,3,0
2532,2978.81,3,17.0,1,0,2,42,14,4,0
3666,2410.95,0,3.0,1,1,4,37,6,4,0
4962,508.43,2,17.0,1,2,1,24,10,3,0
3372,348.96,1,12.0,1,4,0,84,11,4,0
2830,2556.52,0,13.0,1,6,0,103,11,1,0
4974,3099.06,1,21.0,2,5,2,5,10,2,0
2183,3289.27,0,11.0,2,7,1,35,2,0,0
3563,4474.98,2,15.0,1,3,4,77,14,1,0
4732,4082.04,2,20.0,2,7,2,46,1,3,0
1745,708.11,1,21.0,3,7,3,98,4,1,0
2277,3973.18,3,22.0,1,1,0,32,8,0,0
2951,3383.13,0,18.0,2,0,3,105,1,4,0
3295,4141.0,4,2.0,1,4,4,15,6,3,0
4921,2524.1000000000004,2,13.0,3,0,4,19,5,1,0
4424,1730.94,3,1.0,1,6,3,68,1,0,0
3445,1320.03,0,3.0,1,6,3,81,4,0,0
3629,2765.41,4,2.0,2,0,0,14,13,1,0
3250,1496.55,4,9.0,2,4,1,73,3,3,0
2325,1751.68,2,13.0,1,4,3,24,5,4,0
2171,350.45,0,21.0,0,3,2,24,1,4,0
1220,4956.86,3,12.0,0,6,4,114,11,4,0
4769,1549.94,3,22.0,1,0,2,64,6,4,0
3914,3901.47,2,14.0,0,1,4,108,10,0,0
2871,4965.83,1,1.0,1,2,0,6,8,3,0
4631,4845.78,4,4.0,0,4,4,36,14,3,0
3310,3171.25,1,18.0,0,4,4,71,6,1,0
3343,2695.61,1,2.0,2,5,0,4,13,0,0
4386,1549.84,1,12.0,1,5,3,60,3,0,0
4067,4308.23,4,10.0,0,2,3,109,14,1,0
3339,1693.29,3,13.0,1,4,4,74,9,3,0
1683,2524.1000000000004,0,9.0,3,1,1,9,11,1,0
1875,1474.02,0,19.0,3,0,2,24,14,4,0
2054,1578.91,3,12.0,0,7,0,103,4,0,0
4753,3593.83,1,16.0,0,6,0,61,7,3,0
4115,851.86,1,21.0,0,0,4,117,4,0,0
2962,1587.73,1,14.0,2,2,4,20,13,0,0
3602,387.55,1,16.0,1,1,2,112,7,4,0
4205,4242.76,2,10.0,2,0,0,35,9,4,0
1348,3625.25,2,2.0,0,1,3,36,1,3,0
1218,2190.25,0,4.0,0,1,4,46,4,3,0
2022,2152.93,3,11.0,2,7,0,46,5,4,0
1449,836.03,3,19.0,1,5,3,88,4,4,0
1503,1925.44,2,12.0,0,3,0,95,3,0,0
1085,4534.59,1,0.0,0,3,3,20,3,4,0
4322,697.6,0,13.0,1,2,4,28,5,0,0
2288,3826.32,3,23.0,2,6,3,93,8,1,0
1522,240.64,0,5.0,0,3,0,88,14,3,0
4151,1561.84,3,9.0,1,1,1,89,5,0,0
4692,4235.45,2,12.0,0,7,1,54,3,3,1
3508,2227.69,3,9.0,0,2,1,52,1,1,0
4061,3514.96,1,16.0,1,4,4,102,2,4,0
1629,522.19,1,9.0,0,6,4,59,9,3,0
3299,3418.71,1,7.0,0,1,0,96,14,4,0
1017,4096.01,4,14.0,0,6,1,37,8,2,0
4327,4027.2,2,1.0,0,0,2,37,12,3,0
2268,2197.15,1,20.0,0,5,2,42,11,0,0
2176,4521.19,3,7.0,0,5,1,110,8,4,0
2632,2877.0,1,16.0,1,7,4,53,11,1,0
1499,4090.27,2,15.0,2,3,4,57,7,0,1
1457,1071.23,3,15.0,0,5,2,102,5,1,0
4769,1055.15,2,23.0,2,2,2,109,14,4,0
4613,3773.04,2,20.0,0,4,4,53,1,1,0
1114,3234.94,4,0.0,1,0,4,60,11,4,0
1752,3383.17,1,23.0,0,4,3,104,9,0,0
1768,1186.67,3,11.0,0,6,3,77,4,3,0
3494,2001.12,0,12.0,1,0,2,89,4,0,0
3400,1295.61,4,9.0,2,2,4,44,14,0,0
3672,345.29,1,7.0,2,3,1,25,13,1,0
2870,1023.69,4,7.0,0,6,0,115,5,1,0
3588,4975.85,0,21.0,1,1,0,89,8,4,0
1321,1174.04,3,0.0,2,6,4,61,8,1,0
4530,800.67,4,12.0,1,3,4,112,3,1,0
2972,3485.9,2,13.0,0,4,2,99,3,3,0
1225,3012.71,1,9.0,0,1,1,68,2,0,0
4827,3731.34,1,23.0,2,4,2,47,11,0,1
1360,3270.1,3,2.0,0,1,1,43,4,4,0
2554,1118.85,3,23.0,2,7,2,101,6,3,0
1833,2507.03,1,23.0,0,6,4,107,10,1,0
1111,887.33,0,12.0,1,7,4,44,7,0,0
1211,1271.42,4,13.0,1,2,2,69,7,1,0
2256,4934.65,1,10.0,1,0,2,87,11,0,0
1947,3644.76,3,3.0,2,6,3,10,7,4,0
1158,3915.34,1,20.0,2,7,0,57,4,3,0
3619,155.15,2,2.0,2,3,3,2,11,4,0
2908,2524.1000000000004,2,5.0,1,5,3,21,6,4,0
2347,2778.47,1,11.0,2,7,1,30,9,4,0
4164,752.62,4,18.0,0,1,1,25,8,4,0
2271,4243.49,2,6.0,1,7,1,74,10,1,0
3717,702.3,0,0.0,0,7,1,23,13,1,0
4212,3184.34,0,13.0,2,5,4,96,4,1,0
1910,2768.17,3,21.0,0,0,0,21,4,0,0
4070,4247.32,3,23.0,0,5,1,68,7,0,0
3451,1562.49,1,12.0,0,2,4,35,7,3,0
4803,1424.0,2,4.0,1,0,3,50,10,3,0
1403,4232.83,0,2.0,1,6,0,66,6,0,0
2841,1110.92,2,12.0,2,4,4,92,6,1,0
3648,3731.48,1,20.0,2,6,3,93,4,1,0
2690,959.77,2,4.0,2,1,3,84,7,3,0
4485,4379.1,4,19.0,2,4,4,9,13,0,0
2463,4196.12,2,18.0,2,2,4,64,10,4,0
2256,3938.38,3,20.0,1,3,4,75,11,3,0
1192,2459.9,1,20.0,1,4,4,13,13,0,0
2122,174.03,0,21.0,0,0,4,70,7,3,0
2974,666.66,4,14.0,2,4,1,110,3,4,0
4184,2524.1000000000004,0,17.0,0,3,2,28,1,4,0
2642,223.02,3,1.0,0,3,1,86,1,0,0
4607,322.04,4,1.0,0,6,2,80,14,1,0
4352,631.89,3,10.0,2,3,2,118,5,0,0
1999,1307.93,3,1.0,2,7,2,82,6,4,0
2739,3747.87,2,18.0,0,3,1,40,10,0,1
1522,244.67,4,18.0,0,1,4,40,5,4,0
1349,4918.28,4,12.0,0,3,0,105,6,3,0
3363,1372.78,0,16.0,0,1,1,110,3,4,0
2740,1604.39,3,19.0,1,0,4,41,14,4,1
3990,1243.19,1,18.0,1,3,0,88,10,1,0
2944,3013.94,4,12.0,2,4,2,28,14,4,0
4571,102.04,1,0.0,2,1,1,11,5,0,0
2560,472.38,4,14.0,2,3,0,110,14,4,0
3960,498.39,0,2.0,0,1,2,79,2,4,0
1651,3324.34,1,0.0,2,2,0,49,10,0,0
1634,1650.96,4,10.0,0,1,3,76,11,0,0
4058,2190.28,3,10.0,2,0,4,116,2,4,0
4507,4750.12,0,22.0,0,0,4,76,12,4,0
4594,1004.21,3,21.0,2,2,3,88,3,3,0
2801,355.63,1,20.0,2,0,0,60,6,4,0
1592,2209.91,0,9.0,2,2,2,6,13,4,0
3491,824.55,3,6.0,1,2,4,68,8,0,1
4893,727.56,2,13.0,2,7,4,61,4,3,0
3668,2524.1000000000004,1,6.0,2,0,4,98,4,0,0
2231,3349.91,3,6.0,1,1,1,12,4,0,0
4902,1218.05,2,12.0,2,3,3,60,10,0,0
1755,4380.44,4,16.0,2,1,1,35,13,4,0
2299,1815.43,2,22.0,1,1,0,32,14,1,0
1496,4670.57,2,13.0,1,6,0,118,13,1,0
1772,2464.51,2,17.0,2,6,2,78,9,1,0
4368,3635.06,1,12.0,1,3,0,3,5,4,0
3421,4245.84,0,1.0,1,0,4,31,8,4,0
2598,2650.95,2,14.0,1,3,4,118,2,3,0
1183,4252.37,1,9.0,1,2,4,49,9,3,0
1031,1893.02,4,2.0,2,4,4,25,11,4,0
1282,1820.2,1,12.0,0,0,4,109,3,0,0
1835,3971.35,0,15.0,2,0,4,40,2,0,0
3920,1210.14,2,19.0,0,7,2,32,3,1,0
2455,3586.61,2,19.0,0,1,4,51,8,0,0
4590,390.05,3,13.0,2,7,1,81,11,3,0
1685,3179.95,3,2.0,1,6,4,25,1,0,0
1461,4709.84,1,13.0,0,1,3,53,9,0,0
1870,2285.05,2,8.0,1,2,1,86,8,1,0
4031,2082.75,4,4.0,0,2,2,26,4,0,0
1367,2705.0,4,0.0,0,0,4,70,12,4,0
3705,3599.23,1,11.0,0,0,2,44,11,3,0
4323,1797.39,2,21.0,0,6,0,71,2,1,0
1165,5.65,0,12.0,0,7,3,109,12,1,0
4686,2512.91,3,6.0,2,7,1,108,12,2,0
4047,2099.29,0,9.0,0,6,3,77,9,2,0
2728,2665.85,4,9.0,2,1,4,17,5,3,0
4600,3577.98,0,20.0,2,0,2,4,6,4,0
1601,1420.54,3,19.0,0,7,0,12,10,4,0
4442,2524.1000000000004,1,12.0,0,6,0,55,10,4,0
4669,1270.68,3,12.0,1,2,2,54,9,0,0
4174,2299.44,0,20.0,0,6,4,65,2,3,0
3641,1725.97,2,7.0,0,7,0,68,6,2,0
3173,1848.36,4,12.0,1,1,4,81,13,0,0
1037,2898.91,2,14.0,2,0,3,63,1,3,0
1347,3449.61,0,11.0,1,7,2,106,13,4,0
2236,68.23,3,1.0,0,0,0,72,6,2,1
4390,2524.1000000000004,2,23.0,1,7,0,79,7,4,0
3021,1824.86,1,2.0,1,4,0,80,1,1,1
3784,3219.83,0,18.0,1,4,2,108,1,3,0
1733,616.35,4,16.0,0,0,3,40,10,1,0
1425,2859.42,0,11.0,2,7,4,101,11,4,0
2270,3393.91,0,9.0,1,0,3,41,8,0,0
1647,2524.1000000000004,1,12.0,1,6,1,18,12,0,0
3333,4561.21,3,5.0,0,4,1,43,10,0,0
4302,3788.54,0,13.0,1,4,2,49,4,4,1
1319,2671.93,2,18.0,0,6,4,85,2,0,0
1511,834.5,2,16.0,1,7,3,117,9,0,1
4592,4328.43,2,11.0,2,4,2,92,12,3,0
3272,347.79,2,15.0,1,1,0,8,7,3,0
3553,580.28,3,6.0,2,7,4,17,6,3,0
4896,2524.1000000000004,3,5.0,1,1,4,56,6,3,0
4178,1273.03,2,3.0,2,0,3,33,2,2,0
2722,2299.29,4,14.0,2,7,1,10,11,0,0
2756,2696.86,3,21.0,1,3,4,34,3,4,0
4678,2293.88,0,9.0,1,2,0,61,4,0,0
4778,424.05,3,12.0,2,4,2,102,6,0,0
2777,3688.68,4,15.0,1,0,2,20,6,1,0
3789,1203.75,3,4.0,2,4,2,19,12,3,0
4402,3693.97,3,18.0,1,4,2,80,7,1,0
4076,4327.13,0,18.0,2,3,4,25,5,4,1
4934,2684.19,1,2.0,1,0,1,80,1,2,0
3515,3533.35,1,6.0,0,3,1,42,9,0,0
2539,189.5,4,3.0,2,0,2,11,6,0,0
4847,188.56,1,7.0,1,7,4,74,7,4,0
1937,49997.8,4,12.0,1,0,0,91,13,1,0
1764,2524.1000000000004,3,0.0,2,6,1,22,3,4,0
3210,918.01,3,15.0,0,1,1,113,1,0,0
1652,3176.63,0,18.0,2,1,3,85,4,4,0
3948,1388.05,4,13.0,0,6,1,70,6,0,0
3855,4229.53,3,20.0,1,5,0,112,8,1,0
4602,2805.22,1,17.0,0,5,2,60,8,0,0
3129,1893.51,4,9.0,0,0,0,115,9,3,1
1480,4465.93,3,17.0,0,1,4,45,3,4,0
4964,4142.67,2,21.0,0,4,2,85,11,4,0
1515,2524.1000000000004,1,7.0,1,3,3,74,1,0,0
2663,2524.1000000000004,4,3.0,0,1,3,25,13,1,0
1186,3073.0,3,19.0,2,6,0,12,9,2,0
1145,1837.28,1,11.0,0,3,0,32,7,3,0
2005,2115.89,1,15.0,2,3,3,31,2,4,0
1151,3237.38,1,7.0,1,7,4,25,9,4,0
2386,868.49,2,11.0,2,5,4,24,3,4,0
1092,4139.93,1,19.0,1,6,3,86,2,4,0
4102,4693.66,3,9.0,2,0,2,30,1,1,0
2849,494.45,3,14.0,2,0,0,40,3,1,0
3587,117.17,1,5.0,0,4,3,80,14,0,0
3696,717.79,2,18.0,2,3,2,30,10,4,0
1601,3800.71,3,16.0,1,0,4,95,7,3,1
1048,543.59,3,15.0,2,6,1,64,9,4,0
2902,1864.39,1,22.0,2,0,0,45,8,4,0
4329,320.3,4,7.0,3,6,0,17,4,1,0
4589,2165.62,4,11.0,0,5,2,1,7,1,1
3588,3021.28,0,20.0,1,5,1,33,13,3,0
4481,3144.41,4,23.0,0,0,4,61,11,4,0
3203,2596.98,2,17.0,1,3,4,11,3,2,0
1774,4690.85,3,12.0,1,6,1,95,12,4,0
1545,2658.03,2,8.0,2,5,0,2,9,0,0
2463,4296.89,0,0.0,1,0,0,104,10,1,0
2260,4965.16,2,11.0,1,7,4,66,7,3,0
1649,1152.58,0,18.0,1,6,3,82,9,3,0
4439,2524.1000000000004,2,11.0,3,6,0,88,14,0,0
4048,2611.74,0,12.0,0,5,3,63,9,4,0
3023,915.98,3,23.0,1,5,2,103,9,3,0
2080,2822.8,0,3.0,0,7,3,115,12,3,0
1174,3423.53,4,18.0,0,1,0,75,5,4,0
2237,306.69,1,10.0,0,3,1,40,6,1,0
3074,3408.57,0,12.0,2,7,1,82,3,4,0
4878,801.54,0,5.0,1,2,1,103,12,3,0
2941,1500.1,0,7.0,3,4,2,68,8,1,0
2142,3695.36,1,1.0,2,2,4,29,12,4,0
1146,822.13,4,4.0,2,4,0,30,14,3,0
1867,2660.76,4,14.0,2,0,1,5,9,1,0
3312,2947.93,1,15.0,2,6,3,114,8,3,0
4474,825.97,4,4.0,1,2,3,64,14,1,0
3305,1377.53,1,5.0,1,1,1,67,5,1,0
2883,3034.29,0,2.0,1,0,1,4,4,3,0
4260,2308.69,3,15.0,1,4,2,50,14,1,1
3874,3301.61,2,8.0,0,4,4,83,3,0,0
1742,4274.31,2,21.0,1,6,4,49,1,1,0
2522,679.49,0,11.0,2,4,4,3,3,0,0
1709,357.81,1,18.0,1,3,3,87,14,3,0
4310,3335.3,3,12.0,1,0,3,118,12,1,0
2350,3854.37,0,6.0,0,7,2,32,7,0,0
2093,2249.29,0,23.0,2,6,2,45,14,0,0
2952,1972.58,0,1.0,2,6,2,83,14,1,0
4835,2985.88,2,13.0,0,6,0,42,3,3,0
4776,2759.51,0,18.0,0,5,1,84,10,3,0
4096,2453.4,2,20.0,1,5,1,8,4,1,0
2605,4094.43,4,5.0,1,1,3,94,14,3,0
4227,871.63,0,15.0,2,4,4,106,5,4,0
2681,3407.64,3,6.0,0,6,0,41,7,4,0
2854,3707.99,2,19.0,2,6,4,18,1,0,0
3266,4507.0,1,21.0,1,2,0,76,7,3,0
1560,4725.78,4,3.0,2,5,3,78,11,3,0
4450,2541.79,0,7.0,0,3,2,25,12,4,0
1891,2171.03,2,1.0,1,3,3,64,1,0,0
4265,2522.02,1,1.0,2,7,2,90,9,1,0
4111,3664.23,0,3.0,2,0,4,58,11,4,0
1596,90.77,2,14.0,2,7,3,71,13,4,0
3390,874.85,0,17.0,1,1,1,78,12,3,0
3550,4538.79,2,8.0,1,2,4,81,3,4,0
1449,981.2,3,20.0,0,4,0,112,1,3,0
3383,1146.27,3,21.0,2,6,1,38,3,1,0
3051,4697.62,4,7.0,0,4,1,56,7,2,0
2825,1474.93,3,22.0,0,1,4,115,9,0,0
3806,2524.1000000000004,3,11.0,1,2,2,115,12,1,0
3564,4618.93,0,16.0,2,1,2,16,11,1,0
4568,1878.53,1,3.0,0,0,3,119,14,4,0
2249,2472.24,2,12.0,1,5,1,75,4,4,0
2173,2804.23,2,11.0,2,4,0,4,13,0,0
3285,4342.07,4,8.0,2,3,3,71,3,4,0
2683,392.47,3,17.0,2,4,1,111,12,1,0
3150,1307.98,4,16.0,2,6,1,103,14,0,0
2198,49997.8,0,17.0,2,0,0,115,11,0,1
2009,2175.89,4,13.0,1,5,2,86,6,1,0
4532,1395.01,1,11.0,0,3,1,26,11,0,0
2771,2051.16,3,8.0,0,7,1,84,7,4,0
4105,4831.38,2,17.0,2,3,4,113,7,0,0
2707,110.06,2,12.0,2,6,3,14,2,0,0
3565,739.14,2,6.0,0,1,1,16,3,4,0
1439,98.18,4,21.0,2,6,4,84,2,0,0
2308,2969.02,2,0.0,0,4,2,111,1,3,0
3272,69.62,3,15.0,0,5,0,51,8,0,0
3612,2272.81,0,11.0,1,2,2,87,13,4,0
4328,4296.69,4,8.0,0,3,3,42,1,4,0
3030,490.54,4,11.0,0,2,0,97,1,1,0
4130,1829.04,3,13.0,2,1,0,63,2,4,0
2967,1893.1,1,11.0,0,4,4,43,6,3,0
1245,1814.46,1,10.0,1,1,0,19,7,4,0
2542,3638.67,0,12.0,0,0,3,86,8,3,0
2237,27.03,3,5.0,2,7,1,84,11,0,0
3975,3900.93,0,4.0,2,2,1,62,4,3,0
2613,4196.01,1,18.0,0,0,2,21,4,4,0
2724,2160.16,2,23.0,0,7,4,16,11,0,0
1952,4436.35,4,14.0,2,0,0,105,3,2,0
3866,1908.29,2,4.0,0,1,3,54,2,4,0
3263,3475.14,1,10.0,0,0,2,77,3,4,0
4474,2524.1000000000004,0,11.0,2,4,2,65,6,0,0
1282,194.03,1,6.0,0,6,3,91,5,3,0
4902,2524.1000000000004,2,9.0,0,1,2,27,3,4,0
4644,2213.04,3,19.0,2,4,2,75,11,0,0
3620,4950.53,3,13.0,2,0,4,73,2,3,0
4286,891.9,0,11.0,2,4,1,1,1,4,0
3429,4478.43,0,9.0,2,4,2,45,12,4,0
4116,4597.37,4,16.0,1,0,4,2,7,3,0
2940,2051.2,2,12.0,0,2,4,93,3,4,0
1171,2311.82,0,23.0,1,3,3,119,3,0,0
2244,2516.59,0,10.0,2,0,1,105,13,0,0
4456,3853.18,2,13.0,3,5,0,5,2,3,0
2118,623.0,4,22.0,1,6,2,20,6,3,0
2882,1646.54,4,13.0,1,0,4,85,2,4,0
3091,857.66,1,12.0,2,4,3,44,2,2,0
3275,4392.68,2,21.0,1,1,0,112,12,0,0
3621,357.24,3,21.0,2,1,0,26,8,4,0
3364,3739.78,3,5.0,2,6,4,10,13,4,0
3778,2201.51,3,0.0,0,7,0,13,9,1,0
4406,3574.45,2,15.0,1,0,3,104,9,1,0
1600,4450.03,2,2.0,0,7,3,60,10,1,0
3671,1701.61,4,2.0,1,1,4,15,2,0,0
4790,1138.87,1,16.0,0,5,1,112,2,0,0
3023,3252.84,1,18.0,1,6,4,71,5,1,0
1466,4987.64,4,2.0,0,0,0,45,14,1,0
4950,3648.89,2,12.0,1,5,4,38,14,3,0
4889,3979.13,2,7.0,0,5,2,17,13,3,0
2738,3151.14,2,16.0,3,4,2,17,13,3,0
1296,1844.08,3,22.0,0,3,1,47,4,0,0
3592,3274.95,4,15.0,1,6,2,81,1,4,0
3536,647.11,2,11.0,3,4,2,96,3,1,0
2019,2446.65,4,9.0,2,0,3,117,13,4,0
3262,2867.43,1,14.0,0,4,4,73,11,4,0
2669,2425.71,1,14.0,2,7,2,40,7,4,0
1001,2448.53,1,19.0,1,6,4,7,3,4,0
3790,4429.89,0,17.0,0,4,1,39,6,4,1
1743,108.0,0,15.0,2,3,3,67,9,0,0
4329,2320.3,0,4.0,0,3,3,12,10,4,0
3157,120.46,2,12.0,2,7,4,41,3,3,0
4681,2076.32,0,0.0,0,3,3,79,2,4,0
4979,2676.53,4,6.0,1,4,2,40,5,2,0
4087,3874.84,2,3.0,1,1,1,81,8,4,0
4877,1722.93,4,20.0,0,5,3,60,6,0,0
4856,3746.9,0,12.0,1,5,4,34,1,4,0
1220,4610.16,0,0.0,0,1,2,51,12,4,0
1973,522.59,2,18.0,2,2,4,52,14,4,0
2372,140.53,1,14.0,0,0,4,61,1,4,0
3201,2234.01,0,23.0,1,4,1,106,9,0,0
4714,2113.42,4,0.0,1,5,0,71,11,4,0
3546,147.17,4,20.0,0,3,3,2,14,4,1
2847,3671.31,3,13.0,2,1,2,98,1,4,0
1966,3045.17,4,5.0,0,6,4,119,1,4,0
3308,763.05,0,3.0,1,2,3,117,3,1,0
1274,3714.49,1,23.0,0,7,0,58,1,4,0
3365,2798.99,0,18.0,2,3,4,52,14,0,0
2209,495.14,2,16.0,1,7,0,17,14,3,0
1539,2610.37,3,4.0,0,3,2,32,1,0,0
4752,2217.31,0,4.0,0,6,4,113,11,4,0
3002,3431.9,4,0.0,2,7,4,10,6,4,0
2141,3962.92,3,19.0,1,7,0,45,4,4,0
3313,2524.1000000000004,4,21.0,2,1,4,116,13,0,0
4984,2524.1000000000004,1,0.0,0,1,2,3,10,4,0
4954,3545.68,0,0.0,2,7,1,13,8,4,1
1396,4689.37,2,11.0,1,0,4,64,7,0,0
2025,4495.72,0,1.0,0,7,4,86,5,4,0
4115,3628.87,0,7.0,0,6,4,2,11,1,0
4800,4691.54,3,23.0,2,7,3,60,14,1,0
2437,4145.47,1,10.0,0,0,0,100,10,3,0
2547,227.13,1,5.0,1,3,2,35,10,1,0
2176,4521.19,3,7.0,3,5,1,110,8,4,0
1286,3130.2,0,3.0,2,6,1,38,4,1,0
4208,997.43,2,18.0,2,3,1,44,13,4,0
3553,2904.5,2,16.0,0,7,3,28,4,0,0
4501,3311.67,0,6.0,1,0,4,6,12,0,0
2908,4380.03,2,8.0,1,2,1,43,4,1,0
3740,2382.71,3,21.0,1,1,2,4,9,1,0
4355,2406.97,2,18.0,1,4,2,68,1,3,0
3504,1108.83,4,1.0,2,3,4,34,7,0,0
3685,2998.73,0,20.0,1,6,3,85,4,3,0
3356,4014.09,1,4.0,1,7,1,24,10,0,0
2140,3583.51,3,2.0,1,5,0,111,3,4,0
2703,1694.08,2,8.0,2,6,3,38,5,3,0
4272,871.16,2,21.0,1,5,4,101,10,3,1
3993,861.68,1,0.0,2,7,1,109,12,4,0
4679,2211.84,0,1.0,0,4,2,94,13,3,0
4701,3419.71,2,6.0,2,3,4,76,13,3,0
4410,1669.1,4,21.0,0,1,0,65,2,0,0
1030,3418.5,2,13.0,0,0,3,41,10,0,0
4916,2524.32,1,3.0,2,6,0,32,8,3,0
3678,1293.3,3,13.0,0,3,2,62,5,0,0
3154,912.26,3,6.0,1,6,0,34,1,3,0
2720,4010.55,0,7.0,0,7,1,57,9,4,0
2183,982.6,1,9.0,1,2,1,14,14,0,0
3988,105.88,0,15.0,2,4,0,72,14,0,0
1089,4083.96,3,16.0,2,2,0,18,7,0,0
1850,3307.09,4,13.0,1,2,0,3,14,0,0
2235,369.84,3,17.0,2,4,1,78,1,0,0
1753,530.06,0,4.0,2,3,1,35,10,0,0
3900,636.0,0,7.0,0,4,3,86,12,0,0
2082,241.64,0,0.0,2,2,0,17,14,0,0
3648,2524.1000000000004,3,20.0,1,4,2,86,6,1,0
4034,838.34,2,17.0,2,1,0,73,14,1,0
2345,1010.69,1,5.0,1,7,1,79,11,4,0
4631,1057.36,3,13.0,1,3,1,48,11,1,0
4430,4632.52,2,4.0,0,0,4,26,13,4,0
4662,1585.5,2,12.0,0,7,0,58,14,0,0
4392,3507.85,3,10.0,0,3,4,116,8,1,0
1313,2063.53,1,12.0,0,1,2,53,4,0,0
2913,4614.17,4,13.0,0,2,0,54,9,4,0
2573,4213.24,0,5.0,0,6,1,27,9,2,0
2895,119.29,0,15.0,0,1,4,92,7,3,0
2742,806.37,3,6.0,0,5,0,70,5,0,0
2444,2934.24,2,0.0,2,7,2,14,13,3,0
2388,3893.32,3,6.0,1,4,3,21,6,4,0
3296,2991.45,3,15.0,1,0,4,41,5,1,0
1975,3844.08,4,7.0,2,3,3,18,7,0,0
1453,2267.13,4,6.0,1,4,4,25,9,4,0
1500,471.23,2,22.0,2,7,4,32,10,3,0
3661,2421.15,3,8.0,1,0,3,2,11,0,0
4212,4361.82,4,8.0,0,7,1,78,9,1,0
3945,232.14,0,12.0,2,6,0,115,4,3,0
4410,4021.19,3,17.0,2,7,1,97,6,0,0
4576,4910.33,2,19.0,0,0,1,95,14,3,1
2157,1198.95,4,17.0,2,3,1,33,11,3,0
3157,1348.48,3,19.0,2,5,0,54,12,0,1
4430,1608.3,0,17.0,1,1,4,41,10,4,0
4220,3015.48,1,12.0,0,0,0,99,3,3,0
1398,1506.21,0,7.0,1,1,3,89,13,1,0
4921,3515.13,2,19.0,0,7,0,82,13,3,0
4778,1291.92,0,21.0,0,2,4,119,4,4,0
2909,1619.62,1,10.0,2,2,1,87,10,3,0
2592,735.52,4,11.0,0,0,1,43,7,0,0
1764,3836.17,0,12.0,0,3,3,56,5,0,0
4020,4560.07,1,12.0,2,4,0,64,9,4,1
2454,243.62,2,17.0,1,3,3,29,13,3,0
4164,4498.89,4,12.0,1,6,2,43,9,0,0
4658,3863.76,1,12.0,0,0,1,11,10,4,0
